Date,Close,Volume,returns,contraction_signal,contraction_strength,contraction_duration,strong_contraction,extreme_contraction,breakout_signal,breakdown_signal,long_entry,short_entry,exit_signal,volatility_20d,volatility_50d,atr_pct_20,bb_position_20,volume_ratio
1985-10-31,0.0831,155075200,-0.02004716981132082,0,0.0,0,0,0,0,0,0,0,1,0.47697448989523805,0.41200772538710917,3.1347773766546494,0.7758009359440479,0.855081951014661
1985-11-01,0.0831,92556800,0.0,0,0.0,0,0,0,0,0,0,0,1,0.4531223496695036,0.41200772538710917,3.1046931407942355,0.7536110898945423,0.5071369834431803
1985-11-04,0.0837,155724800,0.0072202166064982976,0,0.0018486245635057524,0,0,0,0,0,0,0,1,0.4514760476233361,0.40654516033546556,3.154121863799284,0.7607372704806494,0.8385906080746915
1985-11-05,0.0831,107542400,-0.007168458781362075,0,0.02102595813085277,0,0,0,0,0,0,0,1,0.45620232340406575,0.40623603658890445,3.2851985559566756,0.717407987735887,0.5759357005758158
1985-11-06,0.0858999999999999,200457600,0.03369434416365702,0,0.0680735544645806,0,0,0,0,0,0,0,1,0.4577307235298483,0.408685111889187,3.311990686845164,0.8644343875760542,1.0407508199009141
1985-11-07,0.0876,317139200,0.019790454016299197,0,0.09845558236653111,0,0,0,0,0,0,0,1,0.4265325189298401,0.40992862270158686,3.156392694063919,0.9413037800908071,1.6232050216400584
1985-11-08,0.0914999999999999,294112000,0.044520547945204436,0,0.07625656407186827,0,0,0,0,0,0,0,1,0.44240936527899555,0.41901303571162585,3.207650273224035,1.1169672001835713,1.4405301326428737
1985-11-11,0.0892999999999999,178774400,-0.024043715846994607,0,0.06843680441480766,0,0,0,0,0,0,0,1,0.44932457753263033,0.4186655635052549,3.314669652855541,0.9383293162771084,0.8705896469535908
1985-11-12,0.0887,173644800,-0.006718924972003326,0,0.073056902581787,0,0,0,0,0,0,0,1,0.45006086618175456,0.4196249766299592,3.303269447576087,0.8668560215198023,0.8711140078323847
1985-11-13,0.0865,101561600,-0.024802705749718212,0,0.0729670826000869,0,0,0,0,0,0,0,1,0.421531913862696,0.4219206618145116,3.2254335260115488,0.7014993250610929,0.5345563441722276
1985-11-14,0.0892999999999999,139507200,0.032369942196530666,0,0.06983602143947339,0,0,0,0,0,0,0,1,0.4323107399611385,0.42606242385975823,3.029115341545345,0.8423948107308818,0.7769461077844312
1985-11-15,0.0887,81580800,-0.006718924972003326,0,0.07100264251405784,0,0,0,0,0,0,0,1,0.4169066164397508,0.42683895856263276,2.987598647125129,0.7761895016093686,0.4739873108833577
1985-11-18,0.0887,64556800,0.0,0,0.07840224022064109,0,0,0,0,0,0,0,1,0.3982993844298541,0.4270075102387447,2.897406989853426,0.7573472579781781,0.3810909090909091
1985-11-19,0.0858999999999999,94326400,-0.03156708004509701,0,0.08163757258035399,0,0,0,0,0,0,0,1,0.3962877444307803,0.43449589225660096,2.9278230500581977,0.5528235714722032,0.6169601781580567
1985-11-20,0.0848,99075200,-0.01280558789289754,0,0.08527162574008836,0,0,0,0,0,0,0,1,0.40041841991685023,0.43629188801072,2.936320754716961,0.4584166261878467,0.6586402793599738
1985-11-21,0.0848,102950400,0.0,0,0.1441472661415166,0,0,0,0,0,0,0,1,0.3954554293944926,0.4363076472373206,2.7712264150943136,0.446709188975266,0.7253101032099233
1985-11-22,0.0848,128755200,0.0,1,0.19663414936195314,1,0,0,0,0,0,0,0,0.38737981651979814,0.4285128987891488,2.7712264150943127,0.4251377916482284,0.886660753538236
1985-11-25,0.0853999999999999,97193600,0.007075471698112068,1,0.1905685964371051,2,0,0,0,0,0,0,0,0.38748033867017345,0.42399447071288776,2.786885245901604,0.4491428119015316,0.6607329125393067
1985-11-26,0.0865,164460800,0.012880562060890943,1,0.23337450725176848,3,0,0,0,0,0,0,0,0.38671412789378834,0.4164844469113595,2.849710982658927,0.5195905988415562,1.1054065854650026
1985-11-27,0.0892999999999999,191721600,0.032369942196530666,1,0.1492674348981979,4,0,0,0,0,0,0,0,0.33798767819842135,0.42075336775919736,2.698768197088443,0.7781497826364764,1.3039106655901038
1985-11-29,0.0898,99030400,0.005599104143338307,1,0.19835968085916167,5,0,0,0,0,0,0,0,0.3270756272031471,0.3985873981337964,2.5890868596881758,0.7990917255428257,0.6865972977170368
1985-12-02,0.0904,100195200,0.006681514476614581,1,0.20591815669192512,6,0,0,0,0,0,0,0,0.3268286965145208,0.38668422545936004,2.5387168141592773,0.829528705667624,0.6928385003214039
1985-12-03,0.0898,155075200,-0.006637168141592764,1,0.16548675098678214,7,0,0,0,0,0,0,0,0.3289480074769565,0.3851733435788509,2.5222717149220446,0.7441291440850459,1.0725684008304155
1985-12-04,0.0914999999999999,165110400,0.018930957683740424,1,0.22357259498452955,8,0,0,0,0,0,0,0,0.33052565850709115,0.38659962091761313,2.475409836065577,0.897444214262421,1.119685254667254
1985-12-05,0.0898,125148800,-0.01857923497267644,1,0.21067615553132427,9,0,0,0,0,0,0,0,0.3223843067455584,0.3857418269725393,2.5167037861915373,0.6862952758491829,0.8709275136399065
1985-12-06,0.0881999999999999,65452800,-0.017817371937640325,1,0.15812710148496947,10,0,0,0,0,0,0,0,0.32314235802498237,0.37693977135130113,2.528344671201812,0.5017017211572534,0.4992141051048999
1985-12-09,0.0865,139865600,-0.01927437641723251,1,0.1282015432827237,11,0,0,0,0,0,0,0,0.28507759058725934,0.380627763458771,2.4855491329479777,0.328216347472469,1.1334386175098476
1985-12-10,0.0871,200905600,0.006936416184971206,1,0.12759417440624812,12,0,0,0,0,0,0,0,0.275288154566574,0.3795484729512662,2.3765786452353677,0.41246348002696714,1.6136228703020707
1985-12-11,0.0881999999999999,237619200,0.012629161882892204,1,0.12657953611110265,13,0,0,0,0,0,0,0,0.2786010162498528,0.37982515963936253,2.4036281179138417,0.5484861139072117,1.8606935503674729
1985-12-12,0.0892999999999999,125260800,0.012471655328798015,1,0.13888492627636564,14,0,0,0,0,0,0,0,0.2659622359356402,0.3792042604492034,2.3740201567749297,0.6646817147440452,0.9718456725755996
1985-12-13,0.0892999999999999,251148800,0.0,1,0.13227824291987714,15,0,0,0,0,0,0,0,0.24005592201084391,0.37808354012650347,2.3124300111982263,0.6646817147440452,1.8676705756929637
1985-12-16,0.0931999999999999,288915200,0.043673012318029114,0,0.09979399082187167,0,0,0,0,0,0,0,1,0.2837181372110367,0.377877047979134,2.424892703862685,1.0302632255680253,1.994741725951129
1985-12-17,0.0921,109065600,-0.011802575107294988,0,0.09109310088749552,0,0,0,0,0,0,0,1,0.2882256956256773,0.37990832654191864,2.573289902280157,0.8719309969423381,0.7416207818318902
1985-12-18,0.0993,559798400,0.07817589576547235,0,0.061512628197030794,0,0,0,0,0,0,0,1,0.37012808869593733,0.4124509398357727,2.7190332326284232,1.2445967632885295,3.286408437276033
1985-12-19,0.1003999999999999,270121600,0.011077542799596163,0,0.037127139237082864,0,0,0,0,0,0,0,1,0.3623556135377546,0.4109675406839252,2.744023904382497,1.1396748545163102,1.5099891687483957
1985-12-20,0.0999,206035200,-0.004980079681273897,0,0.023981420210200995,0,0,0,0,0,0,0,1,0.3643706390872689,0.3958206593243765,2.817817817817848,1.0144685291093525,1.1194888178913738
1985-12-23,0.0976999999999999,143225600,-0.02202202202202308,0,0.018253366880212913,0,0,0,0,0,0,0,1,0.37924232878665287,0.401214042793381,2.9989764585466054,0.8536253707844873,0.7751665444229592
1985-12-24,0.0970999999999999,64601600,-0.0061412487205732,0,0.016927189900089772,0,0,0,0,0,0,0,1,0.3822679545692546,0.3951260829168653,3.0484037075180677,0.7912348157292678,0.35274835490104944
1985-12-26,0.0970999999999999,45852800,0.0,0,0.07959004112173555,0,0,0,0,0,0,0,1,0.3822439503144297,0.39333493863845004,3.01750772399593,0.7639334416006462,0.25875199878650745
1985-12-27,0.0999,122886400,0.028836251287333692,0,0.018293622366657818,0,0,0,0,0,0,0,1,0.3792123639526366,0.3774319763774084,2.9329329329329723,0.8690131069630599,0.7071957099028024
1985-12-30,0.0993,107676800,-0.006006006006006093,0,0.01791736082608292,0,0,0,0,0,0,0,1,0.38155977455214235,0.37759018512645265,3.006042296072542,0.8032595480846233,0.6181285120938187
1985-12-31,0.0982,87248000,-0.011077542799597273,0,0.04062295062878002,0,0,0,0,0,0,0,1,0.3858943925247339,0.3719318877593671,3.070264765784144,0.7248835018185057,0.502723353726219
1986-01-02,0.0993,117420800,0.011201629327902252,0,0.0375455728347715,0,0,0,0,0,0,0,1,0.38430719780106354,0.36471958964026174,3.061430010070523,0.7529873563880538,0.6839993475778829
1986-01-03,0.0999,242166400,0.0060422960725075026,1,0.08984919956410531,1,0,0,0,0,0,0,0,0.3809577411281689,0.3537373435268084,2.982982982983013,0.7561128228706127,1.3797020068276808
1986-01-06,0.0993,185046400,-0.006006006006006093,1,0.14949676166368586,2,0,0,0,0,0,0,0,0.37331958246640123,0.3543945883784608,2.9456193353474664,0.7053263965524638,1.0365834530613782
1986-01-07,0.1026999999999999,470534400,0.03423967774420844,1,0.02601840786954133,3,0,0,0,0,0,0,0,0.37629258410559635,0.3590369154042853,2.930866601752709,0.8348028379943488,2.3672333256326312
1986-01-08,0.1021,607600000,-0.005842259006815009,1,0.07332632435172426,4,0,0,0,0,0,0,0,0.36631617098042885,0.35557960442417347,2.9431929480901364,0.7849704206500739,2.7350091250995696
1986-01-09,0.1009999999999999,447238400,-0.010773751224290917,1,0.06932666359951044,5,0,0,0,0,0,0,0,0.37270242512876833,0.3571825655975399,3.138613861386166,0.7123240207633303,1.9074186414203897
1986-01-10,0.1016,153238400,0.005940594059406834,1,0.08257431883449345,6,0,0,0,0,0,0,0,0.372281527937827,0.35607878665550813,3.0954724409449104,0.7324888537514216,0.6655187174099152
1986-01-13,0.1026999999999999,215420800,0.0108267716535424,1,0.1364933999019976,7,0,0,0,0,0,0,0,0.3720271104075064,0.3311172679833391,3.0915287244401486,0.7915498618228506,0.9176132704225487
1986-01-14,0.1038,272697600,0.010710808179163589,1,0.22645129337007433,8,0,0,0,0,0,0,0,0.37119355871595705,0.32677840104997297,3.222543352601184,0.8801789045986258,1.1562845785981926
1986-01-15,0.1065999999999999,423472000,0.026974951830442295,1,0.18588202882791094,9,0,0,0,0,0,0,0,0.3541326744032986,0.3303905455134937,3.058161350844303,1.0508704832693154,1.745791354615889
1986-01-16,0.1094,534777600,0.026266416510319912,1,0.20341726307376365,10,0,0,0,0,0,0,0,0.3531495887978734,0.3337388916358744,3.030164533820863,1.1904738473113023,2.026801594342546
1986-01-17,0.1071,345385600,-0.021023765996343702,0,0.08271567080969901,0,0,0,0,0,0,0,1,0.25756550085195806,0.3378851169216998,2.8104575163398917,0.934564620401766,1.3644468632057731
1986-01-20,0.1065999999999999,127411200,-0.004668534080299658,0,0.07730931135483893,0,0,0,0,0,0,0,1,0.2578200226821973,0.3322376175584334,2.8189493433396176,0.8536203054965688,0.5179384447277363
1986-01-21,0.1071,151961600,0.004690431519700722,1,0.10815004042723093,1,0,0,0,0,0,0,0,0.2560671484386474,0.3303969131991772,2.7777777777778017,0.8457578582984309,0.6246029480817213
1986-01-22,0.1043999999999999,143001600,-0.025210084033614466,0,0.07953496790607521,0,0,0,0,0,0,0,1,0.260510944653904,0.3236901932818275,3.036398467432973,0.6468888919184436,0.5878020035356512
1986-01-23,0.1026999999999999,156419200,-0.016283524904214475,1,0.09815187576657843,1,0,0,0,0,0,0,0,0.26784735070653065,0.3208315565994293,3.1645569620253347,0.5116483994742981,0.6310462463005219
1986-01-24,0.1009999999999999,111977600,-0.01655306718597871,0,0.11455421175964527,0,0,0,0,0,0,0,1,0.27656179471877035,0.323114638204934,3.301980198019817,0.3649745300000523,0.44580789862084036
1986-01-27,0.0988,389580800,-0.021782178217820802,0,0.10876928585011479,0,0,0,0,0,0,0,1,0.26998205160820044,0.3218563011544958,3.3502024291498094,0.2035731404230022,1.4728186541221902
1986-01-28,0.0993,222297600,0.005060728744939347,0,0.10614295455843885,0,0,0,0,0,0,0,1,0.2698011408314451,0.31473996957824146,3.3081570996979024,0.24177247799735901,0.8225786398110158
1986-01-29,0.1055,589568000,0.06243705941591138,0,0.08774643160466307,0,0,0,0,0,0,0,1,0.34499205554585133,0.3416719726189462,3.5355450236966983,0.694767933483499,1.9960942684337257
1986-01-30,0.1026999999999999,236880000,-0.026540284360190514,0,0.09051825016791248,0,0,0,0,0,0,0,1,0.35995814759741,0.34828036531019896,3.690360272638768,0.4574775735690913,0.7861050816211234
1986-01-31,0.1032,147705600,0.0048685491723476915,0,0.09193030958573574,0,0,0,0,0,0,0,1,0.35980417428325484,0.33907673683187334,3.7015503875969107,0.48461988402379214,0.49797795575291415
1986-02-03,0.1065999999999999,350022400,0.0329457364341077,0,0.09314754351118387,0,0,0,0,0,0,0,1,0.37475575734759575,0.3430210446426292,3.7148217636022616,0.7509415445780941,1.1481432497171156
1986-02-04,0.106,260176000,-0.005628517823638934,0,0.09082468423564954,0,0,0,0,0,0,0,1,0.35817955726377004,0.3436591302140581,3.683962264150954,0.681674866025907,0.8839253438861513
1986-02-05,0.106,197164800,0.0,0,0.08888202859559864,0,0,0,0,0,0,0,1,0.3571205479900786,0.3436591302140581,3.6084905660377427,0.6645508846077992,0.7200530100375487
1986-02-06,0.1076999999999999,134220800,0.016037735849055768,0,0.11238396230605054,0,0,0,0,0,0,0,1,0.35696994610417304,0.344565808851932,3.449396471680603,0.7821508863699135,0.5198951880195047
1986-02-07,0.1071,129404800,-0.005571030640667662,0,0.09850685269068489,0,0,0,0,0,0,0,1,0.35824265352992496,0.34485151146036436,3.496732026143788,0.7080690101153319,0.5035651400777532
1986-02-10,0.1065999999999999,111843200,-0.004668534080299658,0,0.16703905952451156,0,0,0,0,0,0,0,1,0.3579048311070561,0.33944399971469924,3.541275797373354,0.648039278397127,0.44417756427364113
1986-02-11,0.1065999999999999,153462400,0.0,0,0.1703927316887138,0,0,0,0,0,0,0,1,0.35650492760784125,0.33952133745052954,3.3818011257035567,0.6352384324727886,0.6242454338783674
1986-02-12,0.1071,133056000,0.004690431519700722,1,0.196391267486415,1,0,0,0,0,0,0,0,0.34399705252192664,0.33945948784681484,3.2352941176470473,0.6756787778582267,0.575213526233223
1986-02-13,0.1065999999999999,109379200,-0.004668534080299658,1,0.3138291173128725,2,0,0,0,0,0,0,0,0.33046918311113305,0.33918235800972024,3.1191369606003674,0.6527963642887945,0.5207394649703265
1986-02-14,0.106,137513600,-0.005628517823638934,1,0.30633093557409674,3,1,0,0,0,0,0,0,0.32257881728944265,0.33797296062921806,3.0330188679245134,0.6041247829313989,0.6887653496838905
1986-02-18,0.1065999999999999,148108800,0.005660377358489788,1,0.4244491450249676,4,1,0,0,0,0,0,0,0.3228171066391404,0.33431427410201425,3.0440900562851607,0.659905916644637,0.738008203811703
1986-02-19,0.1115999999999999,359676800,0.046904315196998114,1,0.09340096779968043,5,0,0,1,0,0,0,1,0.36290569601014333,0.34436617614958703,3.154121863799271,1.032585004266002,1.7040401574886712
1986-02-20,0.1122,137916800,0.005376344086022389,1,0.0762323735951917,6,0,0,0,0,0,0,0,0.3480878831908763,0.33986814748611527,2.892156862745087,0.9888377911506923,0.654196173850216
1986-02-21,0.1127,189078400,0.004456327985739694,1,0.06529862488714815,7,0,0,0,0,0,0,0,0.3398792333198115,0.33985744274885965,2.8571428571428465,0.9509652512260952,0.8899830775638018
1986-02-24,0.115,247116800,0.020408163265306145,1,0.04943099092472214,8,0,0,0,0,0,0,0,0.3342561420148755,0.3411562452952794,2.7999999999999945,1.0149712628919185,1.1273132299894748
1986-02-25,0.1176999999999999,224739200,0.023478260869564282,1,0.04229149720969951,9,0,0,0,0,0,0,0,0.32143640872817175,0.3431948106273174,2.824978759558192,1.0861715729585464,1.0652835217107395
1986-02-26,0.1161,164729600,-0.013593882752760522,1,0.04285499310112768,10,0,0,0,0,0,0,0,0.33112831532743175,0.3457162177952133,2.9328165374676862,0.9518811813173564,0.7916336998702858
1986-02-27,0.1143999999999999,108124800,-0.014642549526271198,0,0.016014172245385223,0,0,0,0,0,0,0,1,0.27074043451326246,0.33727811624398957,2.635489510489503,0.8145021257525905,0.5875836883749239
1986-02-28,0.1115999999999999,125126400,-0.02447552447552459,0,0.018070616129065707,0,0,0,0,0,0,0,1,0.26771394493695827,0.34156705899714007,2.7508960573476577,0.6349377509742108,0.7012698432625494
1986-03-03,0.1099,108819200,-0.015232974910393327,0,0.02735160250359679,0,0,0,0,0,0,0,1,0.276509560758088,0.2990723902554863,2.8434940855322868,0.5126029151013775,0.6165952720926543
1986-03-04,0.1099,89107200,0.0,0,0.08219962104928,0,0,0,0,0,0,0,1,0.25341452499222716,0.2984149872784391,2.7161055505004343,0.5019744687996429,0.5452041089037669
1986-03-05,0.1127,177027200,0.02547770700636942,0,0.03350212025219581,0,0,0,0,0,0,0,1,0.26534683902834805,0.30256624339947463,2.7684117125110674,0.6670406607328644,1.111415814084309
1986-03-06,0.1133,101337600,0.0053238686779060185,0,0.036113958609754554,0,0,0,0,0,0,0,1,0.26516806815994987,0.29730894452599327,2.8022947925860353,0.6866053739216876,0.6559516300919985
1986-03-07,0.1104999999999999,96185600,-0.024713150926743976,0,0.03542410415653283,0,0,0,0,0,0,0,1,0.278655826599078,0.30315559322967767,2.873303167420801,0.48539583446730034,0.6303628182825769
1986-03-10,0.1099,75488000,-0.005429864253392869,0,0.03523194496014535,0,0,0,0,0,0,0,1,0.2786092390796006,0.3036549892636599,2.8116469517743288,0.4321457724067014,0.5036164743857972
1986-03-11,0.111,103062400,0.010009099181073733,0,0.0485345558329632,0,0,0,0,0,0,0,1,0.2792145374697451,0.2981998524107923,2.7027027027026915,0.49478265450223696,0.6895983213429256
1986-03-12,0.1104999999999999,85680000,-0.004504504504505347,1,0.06642251667370926,1,0,0,0,0,0,0,0,0.280135158708085,0.2980042666731572,2.6923076923076867,0.44004695992699827,0.5865934638919135
1986-03-13,0.1104999999999999,115964800,0.0,0,0.0634716541315001,0,0,0,0,0,0,0,1,0.28002016733405904,0.29647867813025686,2.7692307692307594,0.4231992784355067,0.7986054870382797
1986-03-14,0.1166,384854400,0.05520361990950318,0,0.048305728749405086,0,0,0,0,0,0,0,1,0.33681967556709114,0.31871907536148075,2.8644939965694607,0.8850462620888686,2.420728571529211
1986-03-17,0.1161,118720000,-0.004288164665523175,0,0.057336957029962526,0,0,0,0,0,0,0,1,0.33630754764952636,0.3191241165542058,2.945736434108523,0.8242188405649059,0.751187017220608
1986-03-18,0.12,249356800,0.03359173126614978,0,0.05610992141104812,0,0,0,0,0,0,0,1,0.35155630694722734,0.325562887292299,2.97083333333333,1.083809159161444,1.5288058779097713
1986-03-19,0.1182999999999999,189884800,-0.014166666666667438,0,0.052139638180269,0,0,0,0,0,0,0,1,0.3234074216650788,0.3205358227296985,2.878275570583262,0.8860532964273965,1.2281057587830497
1986-03-20,0.1261,904131200,0.06593406593406681,0,0.027082533750122654,0,0,0,0,0,0,0,1,0.392980785345781,0.34951265750464594,3.1641554321966705,1.2102242163765342,4.686396990525729
1986-03-21,0.1232999999999999,260377600,-0.02220459952418785,0,0.018538535417892434,0,0,0,0,0,0,0,1,0.40568709484938104,0.3530003939674275,3.3454987834549947,0.962777845230459,1.32513295219421
1986-03-24,0.1193999999999999,294313600,-0.031630170316301776,0,0.016161008892244765,0,0,0,0,0,0,0,1,0.4209150082999631,0.36202871657873525,3.5469011725293162,0.7358410702916949,1.4800671375305554
1986-03-25,0.1244,281075200,0.041876046901173414,0,0.009725929558996807,0,0,0,0,0,0,0,1,0.4379672148902041,0.3718447246376808,3.3842443729903615,0.9407638071947322,1.3937498958686223
1986-03-26,0.1261,222140800,0.013665594855305496,0,0.002214647254262204,0,0,0,0,0,0,0,1,0.4348419600364802,0.37217368517898924,3.362410785091209,0.9514932181698685,1.0860565971613807
1986-03-27,0.1261,219004800,0.0,0,0.0,0,0,0,0,0,0,0,1,0.4293690952173176,0.3685806673613711,3.386201427438545,0.8959149312169807,1.0424685724034248
1986-03-31,0.1261,187801600,0.0,0,0.0,0,0,0,0,0,0,0,1,0.41548165853858066,0.36498211527494445,3.295003965107062,0.8516240407471162,0.8808017985838253
1986-04-01,0.1216999999999999,222723200,-0.03489294210943761,0,0.006730480846302164,0,0,0,0,0,0,0,1,0.43451190678908724,0.37097538240157485,3.529170090386203,0.6618107183896812,1.0174104790311935
1986-04-02,0.1216999999999999,325292800,0.0,0,0.04331671397778856,0,0,0,0,0,0,0,1,0.43451190678908724,0.37063846944485823,3.6442070665571187,0.6432218713594664,1.4098960684656872
1986-04-03,0.1205,211075200,-0.00986031224322026,0,0.06981235671261861,0,0,0,0,0,0,0,1,0.4310142039989666,0.37171811317466363,3.58921161825727,0.5794906636625268,0.9081490547944545
1986-04-04,0.1193999999999999,125955200,-0.009128630705395047,0,0.07964241090990216,0,0,0,0,0,0,0,1,0.4333368960783796,0.3672514556348144,3.5720268006700278,0.5210167442156104,0.5390662448470904
1986-04-07,0.1216999999999999,120131200,0.01926298157453954,0,0.04400881171305664,0,0,0,0,0,0,0,1,0.4240888587747961,0.36634832239657344,3.619556285949057,0.6012288131050957,0.5115194406955063
1986-04-08,0.1232999999999999,193222400,0.013147082990961234,1,0.10548474928595013,1,0,0,0,0,0,0,0,0.42305479469503154,0.36398196032431385,3.6171938361719405,0.6555012822854905,0.8026239270511061
1986-04-09,0.1211,135318400,-0.01784266017842573,1,0.15059675971954944,2,0,0,0,0,0,0,0,0.4311170409756429,0.3626378242460446,3.777869529314611,0.5247089242563231,0.5583566328534788
1986-04-10,0.1216999999999999,109984000,0.004954582989264322,1,0.18054681769538714,3,0,0,0,0,0,0,0,0.4297414285892974,0.3626368026604549,3.779786359901391,0.5314277562704327,0.45155653653377475
1986-04-11,0.1205,75667200,-0.00986031224322026,1,0.20141468257143683,4,0,0,0,0,0,0,0,0.4327330483429554,0.33858144649899713,3.7966804979253026,0.4008761212552606,0.31325491141599937
1986-04-14,0.12,84963200,-0.004149377593360981,1,0.21631117936599661,5,0,0,0,0,0,0,0,0.3900158688219816,0.3322470011256629,3.629166666666655,0.33413948885322925,0.3750191563304875
1986-04-15,0.1222,131398400,0.018333333333333313,1,0.2547534275168429,6,0,0,0,0,0,0,0,0.3936428158044418,0.33393851149162895,3.5433715220949105,0.5020179049711441,0.5783612440781074
1986-04-16,0.1261,210828800,0.03191489361702127,1,0.1753940696264792,7,0,0,0,0,0,0,0,0.3919473930028771,0.33348032070840616,3.3862014274385204,0.8517764960820028,0.9359167499465517
1986-04-17,0.1294999999999999,270099200,0.026962727993655067,1,0.14528251608987755,8,0,0,0,0,0,0,0,0.3955524418520067,0.3368622001055703,3.335907335907319,1.0727563464037206,1.178056763226027
1986-04-18,0.1328,247676800,0.025482625482626364,1,0.1521804802592813,9,0,0,0,0,0,0,0,0.3339261674100615,0.3400590226644994,2.917921686746965,1.1704675940752391,1.2607466192333128
1986-04-21,0.1356,273548800,0.02108433734939763,1,0.2122884088111688,10,0,0,0,0,0,0,0,0.32619591540486437,0.34110840115154617,2.820796460176961,1.1520338823241896,1.387790354107005
1986-04-22,0.1334,327868800,-0.016224188790560534,1,0.0635998038392742,11,0,0,0,0,0,0,0,0.30730893611987437,0.3436099853297322,2.9272863568215555,0.9554976252089867,1.6493323567524931
1986-04-23,0.1323,261475200,-0.008245877061469176,1,0.08121898651577679,12,0,0,0,0,0,0,0,0.27936173579716816,0.3442010838955874,2.932728647014323,0.8555427389922081,1.3218582793080995
1986-04-24,0.1401,458371200,0.05895691609977316,0,0.02833078582203799,0,0,0,0,0,0,0,1,0.341213456600462,0.36500685909849073,2.947894361170552,1.0882135234515737,2.1866735056983027
1986-04-25,0.144,261072000,0.027837259100642386,0,0.011126315697753228,0,0,0,0,0,0,0,1,0.349475445692378,0.3683497235745463,2.940972222222187,1.0912896270998929,1.2330788884833288
1986-04-28,0.1429,145532800,-0.007638888888888862,0,0.0008926041155792014,0,0,0,0,0,0,0,1,0.3525106768353618,0.36886040054278674,3.0440867739677775,0.9707407154854785,0.6943019577669488
1986-04-29,0.1394999999999999,132697600,-0.02379286214135823,0,0.0,0,0,0,0,0,0,0,1,0.3370859765035881,0.37405810767990916,3.7777777777777475,0.8275052883201247,0.6469614979277356
1986-04-30,0.1349999999999999,137782400,-0.032258064516129115,0,0.0,0,0,0,0,0,0,0,1,0.36438877575889184,0.38368084757216614,3.94814814814812,0.6755895460562434,0.7039287717009418
1986-05-01,0.1349999999999999,257936000,0.0,0,0.0030160595560792397,0,0,0,0,0,0,0,1,0.36055587109780945,0.3716058650496957,3.9074074074073795,0.6569659768824296,1.3022040779399957
1986-05-02,0.1362,93587200,0.008888888888889612,0,0.020031534433863556,0,0,0,0,0,0,0,1,0.3562149743675547,0.3717525599925053,3.9574155653450545,0.6733608458877088,0.4763723640178098
1986-05-05,0.1434,149340800,0.052863436123348206,0,0.012722066211345926,0,0,0,0,0,0,0,1,0.39011068798149073,0.38750834447872484,3.8737796373779427,0.8556754949127845,0.7545568237764058
1986-05-06,0.1456,218534400,0.015341701534170138,0,0.014304119666979283,0,0,0,0,0,0,0,1,0.39053343119110595,0.38664617613744695,3.9114010989010746,0.8748605103071331,1.0971474840168014
1986-05-07,0.1405999999999999,198800000,-0.03434065934066011,0,0.023608428401216325,0,0,0,0,0,0,0,1,0.40930590599081973,0.39416319859612514,4.171408250355604,0.7066691431998244,0.9824161348705148
1986-05-08,0.1473,233363200,0.047652916073969376,0,0.029800468605369126,0,0,0,0,0,0,0,1,0.43275157504670014,0.4040732716441954,4.154786150712818,0.8715849225485309,1.1191019684722185
1986-05-09,0.149,222499200,0.011541072640869121,0,0.0386674344080599,0,0,0,0,0,0,0,1,0.4263849006265814,0.40176810914229266,4.161073825503343,0.8892811235414843,1.0307149527861368
1986-05-12,0.1624,400422400,0.0899328859060402,0,0.035779297800551634,0,0,0,0,0,0,0,1,0.5054688654167897,0.4381615417772469,4.211822660098513,1.1626507404464228,1.7286278605377545
1986-05-13,0.1606999999999999,471766400,-0.010467980295567059,0,0.03779907655530777,0,0,0,0,0,0,0,1,0.5137606401533554,0.4369969726733898,4.340385812072184,1.037118500792555,1.8972335576394708
1986-05-14,0.1645999999999999,482988800,0.02426882389545737,0,0.03542130007584592,0,0,0,0,0,0,0,1,0.5109880350581786,0.43810936328371725,4.273997569866345,1.043838634717014,1.8415838201633015
1986-05-15,0.1606999999999999,222544000,-0.02369380315917391,0,0.0371717999239775,0,0,0,0,0,0,0,1,0.5252411147526921,0.44218497569798426,4.415059116365903,0.8981172957584774,0.8562994246805576
1986-05-16,0.1606999999999999,319244800,0.0,0,0.038245384839343526,0,0,0,0,0,0,0,1,0.5239403571697464,0.44248077564276556,4.411947728687,0.8553361772266492,1.2116986906988607
1986-05-19,0.159,209507200,-0.010578718108275598,0,0.0928632747640734,0,0,0,0,0,0,0,1,0.5271693038310981,0.43832552347185566,4.455974842767306,0.78463664736255,0.8049711465223061
1986-05-20,0.1578999999999999,245795200,-0.006918238993711356,0,0.09680134101388621,0,0,0,0,0,0,0,1,0.5223934201255565,0.4385669589463397,4.452184927169112,0.7352773776373415,0.9595264016229663
1986-05-21,0.1652,346729600,0.04623179227359153,0,0.046689365632495074,0,0,0,0,0,0,0,1,0.5342420311097399,0.44703065537294956,4.421912832929792,0.8671397971346348,1.3313951738107628
1986-05-22,0.1641,220505600,-0.006658595641646614,0,0.05676378484993544,0,0,0,0,0,0,0,1,0.5073410887817753,0.4473756036734097,4.418037781840354,0.8066594380326358,0.8872305140961857
1986-05-23,0.1652,139843200,0.006703229737964778,0,0.05355446982321438,0,0,0,0,0,0,0,1,0.5021274407670372,0.446987282244683,4.322033898305097,0.7983050227883361,0.5767418657502356
